"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
"  Rule",16567,,,44201-12-CM,,,,,,,,,,,,,,,,,Y,Y,,,,,,,16567_source_1762527236.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16568,,,44201-12-GM,,,,,,,,,,,,,,,,,Y,Y,,,,,,,16568_source_1762527247.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16569,,,44301-11-CM,,,,,,[FIXED]1749,,,,,,,,,,,Y,Y,,,,,,,16569_source_1762527258.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16570,,,44301-11-GM,,,,,,[FIXED]1749,,,,,,,,,,,Y,Y,,,,,,,16570_source_1762527278.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16571,,,44301-12-CM,,,,,,[FIXED]1749,,,,,,,,,,,Y,Y,,,,,,,16571_source_1762527301.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16572,,,44301-12-GM,,,,,,[FIXED]1749,,,,,,,,,,,Y,Y,,,,,,,16572_source_1762527312.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,4415,"Copy of Alpicool Adventurer AD-K25 Portable Campervan Compressor Fridge",P,"Copy of AD-K25",,Adventurer,,Right,"<h1>Alpicool Adventurer Dual Compartment 12V Compressor Camping Fridge Freezer</h1> <h2>Portable Car Fridge</h2> <p>The Alpicool Adventurer AD-K25 Portable Fridge is a powerful portable compressor cooler with a 26L capacity and a sleek freezer compartment. This 2-in-1 refrigerator and freezer offers a temperature range of -20&deg;C to 20&deg;C, perfect for cooling your drinks, fruit and veg, meat and sea food, and ice cream! This portable fridge freezer cooler offers quiet operation, making it perfect for road trips and camping adventures.</p> <p>The Alpicool AD-K25 is the perfect car fridge due to its light weight and compact size. Able to last for over 10 hours, you can ensure that your food stays cool even when on the road. Featuring an easy to operate control panel for effortless setup and configuration, you'll have no issue setting this fridge to the required temperature. Ideal for campers, coming fitted with a 12V power adapter that can be plugged into a cigarette lighter type socket. This fridge can also be run off mains power via a 3 pin plug adaptor.&nbsp;</p> <h3>Alpicool AD-K25 Key Features</h3> <ul> <li>Cools to 20&deg;C</li> <li>Built-in USB phone charger</li> <li>Portable design</li> <li>Built-in interior LED light</li> <li>Built-in auto cutoff battery protection</li> <li>Max and Eco modes for power efficiency</li> <li>Comes with 12V and 240V adapters</li> <li>Low power consumption averaging 1 amp/h, (12 watts on DC)</li> </ul>",199.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,N,"Sent on a next working day carrier!!",none,0,0,"Fridges & Coolboxes/Cool Boxes/Compressor Fridge & Freezer;Fridges & Coolboxes",25178,y/801/AD-K25_Alpicool_Adventurer_Fridge_25L_2__32547.jpg,"Alpicool Adventurer AD-K25 Portable Campervan Compressor Fridge (AD-K25)",Y,0,25179,i/121/AD-K25_Alpicool_Adventurer_Fridge_25L_1__52945.jpg,"AD-K25 Camping Caravan Campervan Motorhome Car Van Fridge Freezer",N,1,25180,z/052/AD-K25_Alpicool_Adventurer_Fridge_25L_3__97456.jpg,"26 Litre Portable Fridge for Motorhome Campervan Caravan",N,2,25181,c/257/AD-K25_Alpicool_Adventurer_Fridge_25L_5__98340.jpg,"Use with fresh fruit, drinks, fish and meat, ice cream",N,3,25182,l/700/AD-K25_Alpicool_Adventurer_Fridge_25L_6__63194.jpg,"Able to hold 44 cans of cola, a 22 pack of bottled water, or 12 bottles of red wine",N,4,25183,x/828/AD-K25_Alpicool_Adventurer_Fridge_25L_4__09483.jpg,"Featuring porous heat dissipation, two handles, chain, latch, drainage, control panel, DC 12/24V input, LED light",N,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alpicool Fridge, Alpicool 12V Fridge, alpicool compressor fridge, alpicool fridge freezer, Alpicool 25L Fridge, 25L Fridge, 26L Fridge, 25 Litre Fridge, alpicool 12v compressor fridge,alpicool portable fridge freezer, car fridge, motorhome fridge, campervan fridge, AD-K25","Alpicool Adventurer AD-K25 Portable Campervan Compressor Fridge (AD-K25)","Alpicool Fridge, Alpicool 12V Fridge, alpicool compressor fridge, alpicool fridge freezer, Alpicool 25L Fridge, 25L Fridge, 26L Fridge, 25 Litre Fridge, alpicool 12v compressor fridge,alpicool portable fridge freezer, car fridge, motorhome fridge, campervan fridge, AD-K25","Alpicool Adventurer 25 Litre Fridge Freezer Cooler. AD-K25 compressor fridge for campervan caravan motorhome van and car. Portable cool box with eco settings",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/fridges-coolboxes/fridges/copy-of-alpicool-adventurer-ad-k25-portable-campervan-compressor-fridge/,,,AD-K25,,"""Dimensions=L 575mm, H 345mm, D 260mm"";""Internal Compartment=L 330mm, H 280cm, D 260mm"";""Temperature Range=-20°C ~ 20°C"";""Power=12V DC"""
Product,4416,"Outdoor Revolution Lucca Air Mesh Chair",P,FUR2100,,"Outdoor Revolution",,Right,"<h1>Outdoor Revolution Lucca Air Mesh Chair for Camping</h1> <h2>Quick Dry, Reclining, Camping Chair</h2> <p>The Outdoor Revolution Lucca Air Mesh Chair is a luxury reclining camping chair made from revolutionary quick dry foam padding for added convenience and comfort. The Lucca chair is a hybrid design camping chair with all the features of a reclining chair and the pack size of a traditional camping chair. This chair dries in a matter of minutes after a shower of rain, making it a highly convenient seat after sudden showers. Crafted using a sturdy steel frame for extra support, featuring a break mechanism to prevent the chair from suddenly reclining. This camping chair is suitable as an upright chair or a reclining chair, able to adjust to suit your needs. Suitable for your outdoor campervan dining table, relaxing in your caravans awning or reclining in the sun outside your motorhome.</p> <p>Featuring a 2cm thick foam layer for comfort and breathability, keeping you cool in the summer on hot days. With an exceptionally strong frame that can support up to 100kg, and plastic feet that protect your tents inner floor, making this an ideal camping chair for you. The Outdoor Revolution Lucca Chair comes with a carry bag included keeping it protected during storage and travel in your motorhome or campervan.</p> <h3>Luxury Reclining Camping Chair Features:</h3> <ul> <li>3 reclining positions</li> <li>Under seat drinks holder</li> <li>High-quality air mesh material</li> <li>Strong, sturdy steel frame</li> <li>2cm foam padding for extra comfort</li> </ul>",34.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"Sent on a next working day carrier!!",none,30,0,Camping;Camping/Furniture;Camping/Furniture/Chairs,25220,p/549/FUR2100__97221.jpg,"Outdoor Revolution Lucca Air Mesh Chair (FUR2100)",Y,0,25221,m/039/FUR2100_2__16131.jpg,"Outdoor Revolution Luxury Camping Chair for Campervan, Caravan, Motorhome, Tent, Awning",N,1,25222,a/969/FUR2100_1__50603.jpg,"Recliner folding chair padded camping seat",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Outdoor Revolution Luca Air Mesh Chair, Lucca Air Mesh Chair QDF, Camping Chair, Motorhome Chair, Caravan Chair, Campervan Chair, FUR2100","Outdoor Revolution Quick Dry Lucca Reclining Camping Chair","Outdoor Revolution Luca Air Mesh Chair, Quick Dry, Lucca Air Mesh Chair QDF, Camping Chair, Motorhome Chair, Caravan Chair, Campervan Chair, Padded Camping Chair, FUR2100","Outdoor Revolution Luca Air Mesh Chair folding recliner camping chair. Padded for extra comfort. Quick dries in minutes. Use for campervan caravan motorhome",,,,New,N,N,,N,,,0,"Default Tax Class",FUR2100,N,/camping/outdoor-revolution-lucca-air-mesh-chair/,,FUR2100,FUR2100,,"""Dimensions=L 86.5cm x W 58.5cm x H 98cm"";""Max Load=100kg"";""Material=30D Air Mesh Textilene with single layer 2cm QDF foam padding"";""Frame=Powder coated 15x30mm Ø oval steel"";""Carry Bag=210D PA coated polyester"";Weight=5.4kg"
Product,4417,"Outdoor Revolution Camp Star 100mm Self Inflating Camping Mattress",P,ORSM111-,,"Outdoor Revolution","Outdoor Revolution Camp Star Midi/Double 100mm Mattress",Right,"<h1>Outdoor Revolution Camp Star Midi / Double Self Inflating Camping Mattress</h1> <h2>100mm Inflatable Sleeping Mat</h2> <p>The Outdoor Revolution Camp Star 100mm Self-Inflating Mattress for camping, caravans, motorhomes and campervans. Available in two models, the Camp Star Midi; a single mattress suitable for one person, and the Camp Star Double; double mattress suitable for two people. Both models are crafted from premium high-quality luxury material, making them an ideal self-inflating sleeping mat for yourself or your guests.</p> <p>This camping bed offers extreme comfort, reliability and value for money. For use as a bed on the hard ground when camping to provide extra comfort, as a main bed for you camper or motorhome, and use as a spare bed in your caravan. With a thickness of 10cm deep, you can enjoy superior comfort and a great night sleep wherever you are. Crafted out of high-quality peach polyester on both the top and the base of the mattress, making it completely reversible. Featuring 10cm flat foam with built-in horizontal holes for a light weight, compact, compressible design that can be easily packed away.</p> <p>Inflate via the one-way Cyclone Valves located at the bottom of the mat, single inflation for the Midi model, dual inflation on the Double model. This robust valve allows for easy inflation and deflation of the camping mattress allowing you to quickly inflate the mat in minutes. This blow up bed is perfect for your next family holiday to the caravan, a top of the range sleeping bed for campervans and motorhomes!</p> <h3>Midi/Double Self-Inflating Camping Mattress Key Features</h3> <ul> <li>High quality 75D*150D Peach Fabric embossed with PVC coating</li> <li>Integrated 10cm deep flat foam with horizontal drill holes for 4 star comfort rating</li> <li>Included carry bag for transport and storage</li> <li>Robust one way valve for efficient, simple, quick inflation and deflation</li> <li>Ideal for tent, campsite, campervan, motorhome, caravan</li> </ul>",79.00,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,,none,40,0,"Camping;Camping/Sleeping;Camping/Sleeping/Self-Inflating Mattresses",25229,a/038/ORSM1113_4__80572.jpg,"Outdoor Revolution Camp Star 100mm Self Inflating Camping Mattress ORSM1113",Y,0,25233,k/661/ORSM1113_3__38469.jpg,"Deflated single mattress",N,1,25223,u/644/ORSM1117_4__82213.jpg,"Outdoor Revolution Inflatable 100mm Camping Mattress ORSM1117",N,2,25232,q/192/ORSM1117_5__75829.jpg,"Deflated double mattress",N,3,25227,r/654/ORSM1113_2__22623.jpg,"Bagged single mattress",N,4,25224,a/611/ORSM1113_1__57113.jpg,"Rolled single mattress",N,5,25231,f/097/ORSM1117_1__71481.jpg,"Bagged double mattress",N,6,25228,e/469/ORSM1117_2__71239.jpg,"Rolled double mattress",N,7,25225,n/257/ORSM1117__01919.jpg,"Robust One-Way Valve for Easy and Fast Inflation",N,8,25226,l/128/ORSM1117_3__41163.jpg,,N,9,25230,s/702/ORSM1113_5__41804.jpg,,N,10,,,,,,"ORSM1113, ORSM1117, Outdoor Revolution, Camp Star, Camp Star Midi 100mm Self Inflating Mat, Camp Star Double 100mm Self Inflating Mat, 100m Self Inflating Mat, Inflatable Bed, Inflatable Mattress, Self-inflating Bed, Self-inflating Bed, Blow Up Bed, Blow Up Mattress, Camping Mattress, Camping Bed, Campervan Bed, Campervan Mattress, Motorhome Bed, Motorhome Mattress, Campervan Bed, Campervan Mattress, Caravan Bed, Caravan Mattress, ORSM1113, ORSM1117","Outdoor Revolution Self Inflating Mattress Camp Star Single Double Blow Up Bed","Outdoor Revolution, Camp Star, Camp Star Midi 100mm Self Inflating Mat, Camp Star Double 100mm Self Inflating Mat, 100m Self Inflating Mat, Inflatable Bed, Inflatable Mattress, Self-inflating Bed, Self-inflating Bed, Blow Up Bed, Blow Up Mattress, Camping Mattress, Camping Bed, Campervan Bed, Campervan Mattress, Motorhome Bed, Motorhome Mattress, Campervan Bed, Campervan Mattress, Caravan Bed, Caravan Mattress, ORSM1113, ORSM1117","The Outdoor Revolution Self Inflating Mattress is available in Midi and Double sizes. 100mm deep blow up bed is ideal for camping motorhome campervan caravan",,,,New,N,N,,N,,,0,"Default Tax Class","ORSM1113, ORSM1117",N,/camping/outdoor-revolution-camp-star-100mm-self-inflating-camping-mattress/,,"ORSM1113, ORSM1117","ORSM1113, ORSM1117",,"""Dimensions (Midi)=L 198cm x W 76cm x H 10cm"";""Pack Size (Midi)=81cm x 20cm x 21cm"";""Weight (Midi)=4.1kg"";""Dimensions (Double)=L 201cm x W 132cm x H 10cm"";""Pack Size (Double)=73cm x 30cm x 28cm"";""Weight (Double)=6kg"""
"  SKU",10411,"[S]Select Size=Midi",,ORSM1113,,,,,,75.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10412,"[S]Select Size=Double",,ORSM1117,,,,,,119.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",16576,,,ORSM1113,,,,,,[FIXED]75.95,,,,,,,,,,,Y,Y,,,,,,,16576_source_1756385377.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16577,,,ORSM1117,,,,,,[FIXED]119,,,,,,,,,,,Y,Y,,,,,,,16577_source_1756385386.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,4418,"Vango Tuscany Chair and Footrest Bundle",P,,,Vango,"Vango Tuscany Camping Chair and Footrest Bundle",Right,"<h1>Vango Tuscany Chair and Footrest Bundle</h1> <h2>Luxury Reclining Chair and Footstool for Caravan &amp; Motorhome</h2> <p>The <em>Vango Tuscany Camping Chair and Footrest</em> is a premium chair bundle ideal for camping, caravans and motorhomes. Offering extreme comfort, this high-quality reclining chair features a stylish frame made from durable aluminium and the backrest features strong Dura-Climate padded fabric with a heather effect design for a stylish look. Suitable for outside your caravan with its water-resistant material to protect from rainy weather.</p> <p>To maximise comfort, this chair features 7 built-in reclining positions and practical armrests for additional support. The Tuscany Chair and Footstool is also suitable for your motorhome and campervan, with its ability to fold flat for quick and easy storage and its light weight, this camping chair is the perfect travel companion for your campervan holiday.</p> <p>This reclining camping chair is also fit for your home and garden. With its robust and modern design that can suit any environment, perfect for family BBQs and beach days out! The footstool easy attaches to the camping chair via a clip-on attachment, allowing you to fully relax on your reclined chair without struggle or hassle.&nbsp;</p> <h3>Vango Tuscany Features:</h3> <ul> <li>Fully reclining with 7 adjustable positions</li> <li>Hard armrest for added comfort and support</li> <li>Padded seat and backrest for increased comfort</li> <li>Lightweight and strong aluminium frame</li> <li>Folds flat for easy transport and storage</li> <li>Waterproof and quick drying making it perfect for relaxing outdoors</li> <li>Clip-on attachment for simple, quick fitting</li> </ul>",99.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"Sent on a next working day carrier!!",none,60,0,Camping;Camping/Furniture;Camping/Furniture/Chairs,25280,i/528/TUSCANY-BUNDLE__43638.jpg,"Vango Tuscany Chair and Footrest Bundle for Camping",Y,0,25287,p/879/TUSCANY-BUNDLE_1__32776.jpg,,N,1,25281,w/904/CHTTUSCAN000001_3__61755.jpg,"Vango Tuscany Chair can fully recline back",N,2,25284,q/407/CHTTUSCAN000001_4__39125.jpg,"Camping Chair with Premium Waterproof Fabric",N,3,25282,t/354/CHTTUSCAN000001_5__22729.jpg,"Lightweight aluminium frame",N,4,25283,s/729/CHTTUSCAN000001_6__54430.jpg,"Chair folds flat for easy storage",N,5,25286,b/209/CHTTUSCAN000001_8__16378.jpg,,N,6,25285,x/990/CHTTUSCAN000002_1__49983.jpg,,N,7,,,,,,,,,,,,,,,,,,,,,"Vango, Vango Tuscany Chair, Tuscany Chair, Vango Tuscany Footstool, Tuscany Footstool, Camping Chair, Chair and Footstool, Camping Stool, Caravan Chair, Campervan Chair, Motorhome Chair, Foldable Chair, Reclining Chair, CHTTUSCAN000001, CHTTUSCAN000002, 5059474005016, 5059474005023","Vango Tuscany Reclining Chair and Footrest","Vango, Vango Tuscany Chair, Tuscany Chair, Vango Tuscany Footstool, Tuscany Footstool, Camping Chair, Chair and Footstool, Camping Stool, Caravan Chair, Campervan Chair, Motorhome Chair, Foldable Chair, Reclining Chair, CHTTUSCAN000001, CHTTUSCAN000002, 5059474005016, 5059474005023","Vango Tuscany chair and footrest is a premium reclining and folding chair for motorhome and caravan. Features waterproof material for outdoor use.",,,,New,N,N,,N,,,0,"Default Tax Class","5059474005016, 5059474005023",N,/camping/vango/chair/tuscany/footrest/,,"CHTTUSCAN000001, CHTTUSCAN000002","CHTTUSCAN000001, CHTTUSCAN000002",,"""Dimensions (Chair)=L 82.5cm x W 64.5cm x H 124cm"";""Dimensions (Seat)=H 48cm x W 49cm"";""Dimensions (Stool)=L 89cm x W 48cm x H 33cm"";""Packsize Dimensions=L 115cm x H 10cm x W 63.5cm"";""Max Load (Chair)=120kg"";""Max Load (Stool)=30kg"";Weight=7kg"
"  SKU",10413,"[RB]Select Option=1 Chair & 1 Stool",,TUSCANY-BUNDLE,,,,,,,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10414,"[RB]Select Option=2 Chairs & 2 Stools",,TUSCANY-BUNDLE-DOUBLE,,,,,,189.90,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",16578,,,TUSCANY-BUNDLE,,,,,,,,,,,,,,,,,Y,Y,,,,,,,16578_source_1757584388.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16579,,,TUSCANY-BUNDLE-DOUBLE,,,,,,[FIXED]189.9,,,,,,,,,,,Y,Y,,,,,,,16579_source_1757584399.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,4419,"Outdoor Revolution Q 3.0+ Quick Pitch Tent",P,ORQP0020,,"Outdoor Revolution",,Right,"<h1>Outdoor Revolution Q 3.0+ Quick Pitch Tent</h1> <p>The&nbsp;<em>Outdoor Revolution Q 3.0+ Quick Pitch Tent</em>&nbsp;offers a seamless camping experience with its unique and efficient design. Utilising a patented Quick Pitch Dura-Tech fibreglass pole system, the entire tent unfolds as a single piece, allowing for a super-speedy setup in under 5 minutes without the hassle of threading poles.</p> <p>Perfect for individuals, and couples, its lightweight and compact pack size is designed to save space during transportation. Manufactured with a 3000mm hydrostatic head, the tent offers reliable weather protection. The hex-shaped design maximises interior space, including a darkened twilight micro polyester inner for comfortable sleeping and convenient front and rear entrances that provide extra storage or cooking space. This tent truly simplifies pitching, so you can spend less time setting up and more time enjoying your trip.</p> <h3>Outdoor Revolution Q 3.0+&nbsp;Features</h3> <ul> <li>Quick Pitch Dura-Tech fibreglass pole system</li> <li>Can be pitched in under 5 minutes</li> <li>Lightweight and compact pack size</li> <li>120HDE high density all weather lightweight fabric</li> <li>Hex shape design for optimum interior space</li> <li>Convenient zip-back rear entry with storage space</li> <li>Front entrance zip up door with cooking/storage space</li> <li>Darkened twilight micro polyester inner bedroom</li> </ul> <h3>Q 3.0+ Quick Pitch Tent&nbsp;Specification</h3> <ul> <li><strong>Weight:</strong>&nbsp;5.15kg</li> <li><strong>Pack</strong>&nbsp;<strong>Size</strong>: 75 x 21 x 21cm</li> <li><strong>Footprint</strong>: 372 x 287cm</li> <li><strong>Hydrostatic</strong> <strong>Head</strong>: 3000mm</li> </ul>",175.95,0.00,0.00,0.00,0.0000,N,"The Outdoor Revolution Q 3.0+ has a 1 year warranty",0.1000,0.0000,0.0000,0.0000,Y,Y,"The Outdoor Revolution Q 3.0+ Quick Pitch Tent is available on a next-day courier service",none,8,0,"Camping;Camping/Tents;Camping/Tents/Family Tents;Camping/Tents/Technical Tents",25238,p/141/ORQP0020__21512.jpg,"Outdoor Revolution Q 3.0+ Quick Pitch Tent (ORQP0020)",Y,0,25234,v/073/ORQP0020_2__89833.jpg,,N,1,25237,w/734/ORQP0020_1__95461.jpg,,N,2,25236,x/447/ORQP0020_3__62474.jpg,"Hex-shaped design maximises interior space",N,3,25235,z/993/ORQP0020_4__29900.jpg,"Outdoor Revolution Q 3.0+ dimensions",N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ORQP0020, Outdoor Revolution, Q, 3.0+, quick pitch, tent, CS, CNS","Outdoor Revolution Q 3.0+ Quick Pitch Tent","Outdoor Revolution, Q 3.0+, Quick Pitch Tent, 2 person tent, 3 person tent, festival tent","Pitch the Outdoor Revolution Q 3.0+ tent in under 5 minutes due to its unique fold-out system. This lightweight, compact tent is perfect for individuals and couples.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/camping/tents/3-man/outdoor-revolution/q-3-0-plus/,,,ORQP0020,,"""Model=Q 3.0+ Quick"";Pitch=Pole;""Pitching Times=10"";Sleeps=3;""Length (cm)=372"";""Height (cm)=120"";""Width (cm)=287"";""Pack size (HxWxD cm)=75 x 21 x 21"";""Hydostatic Head (mm)=3000"";""Weight (kg)=5.15"""
