"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
Product,2469,"Vango Faros III Low Poled Campervan Awning",P,AWVFAROPO000001,,Vango,,Right,"<h1 style=""text-align: justify;""><strong>Vango Faros III Low Drive Away Awning&nbsp;</strong></h1> <h2 style=""text-align: justify;""><strong>The Vango Faros III is the latest model poled awning tent for campervan and motorhomes.</strong></h2> <p style=""text-align: justify;"">The Faros III is the latest lightweight poled&nbsp;drive away awning tent from Vango. It features Vango's Sentinel Active fabric, ensuring a compact pack size, ideal for short breaks away without taking up unnecessary storage space. This drive away campervan awning can be left freestanding while you head out for the day and then easily reattached on your return thanks to its multi attachment options and simple double entry tunnel structure. The large front door with mesh panel creates a great living space making this awning a great addition to your vehicle on short breaks away.</p> <p style=""text-align: justify;""><strong>Vango Faros III Poled Features:</strong></p> <ul style=""text-align: justify;""> <li><span>Carry bag included.</span></li> <li><span>Fully wind and rain tested</span></li> <li>Two doors in connecting tunnel.</li> <li><span>Toggle curtains on every window.</span></li> <li><span>Front door with internal mesh fly screen.</span></li> <li><span>Diamond clear windows maximise natural light.</span></li> <li><span>Connecting tunnel rolls away when not needed.</span></li> <li><span>Lightweight Sentinel Active 75D fabric is compact and waterproof.</span></li> <li><span>Ventilation panels improve airflow and help to reduce condensation.</span></li> <li><span>Flat entry access door for wheelchairs, prams and people with reduced mobility.</span></li> <li><span>Multiple vehicle attachment methods; pre-attached 6mm kador, 8M throw-over vehicle straps, roof bar attachment tabs and sleeve for pole &amp; clamp system.</span></li> <li><span>Supplied with steel pegs.</span></li> <li><span>Strong fibreglass poles.</span></li> <li><span>Sewn-in Groundsheet.</span></li> </ul> <h3 style=""text-align: justify;"">Faros III Low Drive Away Awning Specifications</h3> <ul> <li style=""text-align: justify;""><strong>Weight</strong>: 10.8kg</li> <li style=""text-align: justify;""><strong>Depth</strong>: 275.0cm</li> <li style=""text-align: justify;""><strong>Height</strong>: 205.0cm</li> <li style=""text-align: justify;""><strong>Width</strong>: 290.0cm</li> <li style=""text-align: justify;""><strong>Pitching</strong>&nbsp;<strong>Time</strong>: 8mins</li> <li style=""text-align: justify;""><strong>Kador</strong>&nbsp;<strong>Length</strong>: 260cm</li> <li style=""text-align: justify;""><strong>Kador</strong>&nbsp;<strong>Height</strong>: 180cm - 210cm</li> <li style=""text-align: justify;""><strong>Fabric</strong>: Sentinel A</li> <li style=""text-align: justify;""><strong>Connection</strong>&nbsp;<strong>Width</strong>: 240cm</li> <li style=""text-align: justify;""><strong>Pack size (Bag 1)</strong>: L68.0 x H24.0 x W28.0cm</li> <li style=""text-align: justify;""><strong>Bag 1</strong>: Weight 10.0kg</li> <li style=""text-align: justify;""><strong>Rail</strong>&nbsp;<strong>Weight</strong>: 5.6kg</li> <li style=""text-align: justify;""><strong>Hydrostatic</strong>&nbsp;<strong>Head</strong>: 3,000mm</li> </ul> <p><a title=""Price Match"" href=""https://www.jacksonsleisure.com/price-match-form/"" target=""_blank""><img class=""__mce_add_custom__"" style=""display: block; margin-left: auto; margin-right: auto;"" title=""Vango Faros Campervan Awning"" src=""https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/uploaded_images/vango-price.jpg"" alt=""Vango Faros Campervan Awning"" width=""400"" height=""122"" /></a></p> <p>&nbsp;</p>",299.00,0.00,0.00,0.00,0.0000,N,"Vango 3 years warranty if registered with Vango",0.0000,0.0000,0.0000,0.0000,Y,Y,"Vango Faros Campervan Awning is sent via next day delivery",none,2,0,"Awnings ;Awnings /Campervan;Awnings /Campervan/Drive Away Awnings;Awnings /Campervan/Poled Awnings",23716,q/182/AWVFAROPO000001___20641.jpg,"Vango Faros III Low Poled Campervan Awning (AWVFAROPO000001)",Y,0,23718,l/725/AWVFAROPO000001__77299.jpg,"Vango Faros III Low",N,1,23717,h/740/AWVFAROPO000001_2__73372.jpg,"Vango Faros driveaway awning",N,2,23719,d/498/AWVFAROPO000001_3__57637.jpg,,N,3,23722,x/923/AWVFAROPO000001_1__68614.jpg,,N,4,23723,z/574/AWVFAROPO000001_5__70965.jpg,,N,5,23725,f/203/AWVFAROPO000001_4__50749.jpg,,N,6,23720,t/298/AWVFAROPO000001_7__31324.jpg,,N,7,23721,z/189/AWVFAROPO000001_8__37970.jpg,"Vango Faros III low features",N,8,23724,x/187/AWVFAROPO000001_6__95136.jpg,"Vango Faros III low dimensions",N,9,,,,,,,,,,,,,,,,"Vango, Faros, Awning, Driveaway, Campervan awning, Drive away, Motorhome awning, Poled awning, tall, low","Vango Faros II Poled Drive Away Awning For Campervan And Motorhome","Vango, Faros, Campervan awning, Motorhome awning, Poled awning, Drive away, Driveaway, Tall, Low ","The Vango Faros low poled awning is designed to complement campervans and small motorhomes. Featuring Senitel Active fabric & quick pitch design.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/awnings/vango/poled/faros/campervan/motorhome/,,,AWRFAROPOS0YTDR,,fbt-product=/caravan-motorhome/awnings-bike-carriers/awning-accessories/vango-universal-awning-carpet-cp001-130-x-240cm-fits-faros-ii/
Product,2471,"Thetford Aqua Kem Porta Potti Pink & Green Eco Friendly Concentrate Chemical Duo Pack",P,AquaKemConcentrate,,Thetford,"Thetford Aqua Kem Concentrate Duo Pack",Right,"<h1>Thetford Aqua Kem Camping Caravan Toilet Chemical Duo Pack</h1> <h2>Pink Aqua Kem Rinse + Green or Blue Waste Tank Chemical</h2> <p style=""text-align: justify;"">Now available as a duo pack, the new style Thetford toilet chemical solutions are not only space-saving in terms of size, but also offer improved performance when compared to their predecessor. Both packs include the venerable Aqua Kem Pink concentrated, as well as a choice of the new and improved Aqua Kem Blue or Green concentrated chemicals.</p> <h3>Thetford Aqua Kem Rinse Flush Chemical - Pink</h3> <ul> <li>Eco-friendly and <strong>septic-tank safe</strong></li> <li>Compact bottle, less weight</li> <li>Reduced plastic, eco-friendly</li> <li>Helps prevent limescale and keep your toilet shiny</li> <li>Enables a smoother toilet flush</li> <li>Leaves a fresh lavender smell with every flush</li> <li>Suitable for ceramic or plastic bowl toilets</li> <li>750ml concentrated bottle equivalent to 1.5L standard</li> <li>Up to 5 days from 1 dose</li> <li>Remains liquid up to -20&deg;C</li> </ul> <h3>Thetford Aqua Kem Waste Tank Chemical - Green</h3> <ul> <li>Eco-friendly and <strong>safe for use in septic tanks</strong></li> <li>Liquefication improved vs previous Aqua Kem Green</li> <li>Enhanced reduction of gas build-up vs previous Aqua Kem Green</li> <li>Enhanced waste tank cleaning vs standard Aqua Kem Green</li> <li>Single dose lasts up to 4 days</li> <li>750ml concentrated bottle equivalent to 1.5L standard</li> <li>Remains liquid up to -20&deg;C</li> <li>More compact and lightweight bottle</li> </ul> <h3>Thetford Aqua Kem Waste Tank Chemical - Blue</h3> <ul> <li>Thetford's most powerful waste tank chemical</li> <li>The original waste tank additive</li> <li>1 dose of Aqua Kem Blue can last for up to 5 days</li> <li>Liquefies waste for easier tank emptying</li> <li>Excellent odor control</li> <li>Reduces gas build-up</li> </ul> <p>&nbsp;</p>",23.95,0.00,0.00,0.00,0.0000,N,,0.2000,0.0000,0.0000,0.0000,Y,Y,"The Thetford Aqua Kem Concentrate camping toilet chemical due pack is sent on a next working day courier!",none,0,0,"Caravan, Campervan & Motorhome/Bathroom Equipment/Portable and Cassette Toilets;Caravan, Campervan & Motorhome",10587,m/340/thetford-aqua-kem-rinse-concentrate-blue-pink-green-eco-septic-tank-duo-twin-pack__02988.jpg,"Ideal for your porta potti or cassette toiler the Thetford Aqua Kem and Rinse concentrate are now available in a duo pack with pink flush chemical and a choice of either blue or green septic tank safe waste tank fluid",Y,0,10589,a/875/thetford-aqua-kem-rinse-concentrate-pink-green-eco-septic-tank-duo-twin-pack__59056.jpg,"Both the pink and green Aqua Kem / Rinse toilet chemicals from Thetford are more eco-friendly and safe for use in a septic tank when camping or in a caravan.",N,1,10588,y/204/thetford-aqua-kem-rinse-concentrate-pink-blue-duo-twin-pack__98814.jpg,"The Thetford blue Aqua Kem is the preferred choice for many chemical toilet users due to its long standing reputation. Please be aware it is not suitable for use in septic tanks.",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thetford, aqua, kem, rinse, blue, green, pink, camping, caravan, cassette, toilet, chemical","Thetford Aqua Kem Rinse Concentrate Pink Blue Green Duo Pack Camping Porta Potti Chemicals","caravan, camping, thetford, aqua, kem, rinse, toilet, chemical, camping, porta, potti,","Thetford Aqua Kem chemicals ensure your cassette toilet is free from foul odors and smell. The duo pack provides great value. Ready for next day delivery.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/thetford/chemicals/porta-potti/aqua-kem/duo-pack/concentrate/,,,,,
"  SKU",5016,"[S]Please select your desired pack=Aqua Rinse Pink + Aqua Kem Green",,30651CX-30645CX,,,,,,23.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",5829,"[S]Please select your desired pack=Aqua Rinse Pink + Aqua Kem Blue",,30651CX-30621CX,,,,,,23.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",7098,,,30651CX-30645CX,,,,,,[FIXED]23.95,,,,,,,,,,,Y,Y,,,,,,,7098_source_1574165026.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",8535,,,30651CX-30621CX,,,,,,[FIXED]23.95,,,,,,,,,,,Y,Y,,,,,,,8535_source_1615296496.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,2472,"Truma Ultraflow Compact Winter Housing - White  - 46030-01",P,46030-01,,Truma,,Right,"<h1 style=""text-align: justify;"">Truma Ultraflow Compact Winter Housing - White&nbsp; - 46030-01</h1> <h2>Standard pump housing for Truma ultraflow</h2> <p style=""text-align: justify;"">The Ultraflow Compact Housing/Winter Kit is the standard housing for a pump assembly (or Ultraflow accessory) that does not include a filtration system or accessory point.</p> <ul> <li style=""text-align: justify;"">The Truma Ultraflow compact housing/winter kit is a great way to introduce Ultraflow to your system if you don't already have it.</li> <li style=""text-align: justify;"">Includes the following Truma components: one Ultraflow Compact Housing, one blind cover, one set of screws, one set of instructions.</li> <li style=""text-align: justify;"">Colour: white.</li> <li style=""text-align: justify;"">Genuine Truma spare part</li> <li style=""text-align: justify;"">Part no: 46030-01</li> </ul> <p><strong>Must be fitted by qualified technical trained operatives only</strong></p>",29.95,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,"Truma Ultraflow Compact Housing/Winter Kit is in stock - delivery 2-3 working days",none,4,0,"Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Water Tanks & Plumbing;Caravan, Campervan & Motorhome/Water Tanks & Plumbing/Water Pumps;Spares;Spares/Truma Spares;Spares/Truma Spares/Water & Filtration",10519,i/660/46030-01-water-systems-ultraflow-compact-housing_copy__44355.jpg,"Truma Ultraflow Compact Housing/Winter Kit: Standard housing kit",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Truma, Ultraflow, Housing","Truma Ultraflow Compact Winter Housing - White - 46030-01","Truma, Ultraflow, Housing, Cover, Winter Kit, Caravan, Motorhome, ","The Truma Ultraflow compact housing/winter kit is a great way to introduce Ultraflow to your system if you don't have it. Includes: Truma Ultraflow Compact Housing, blind cover, fixings and instructions.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan/motorhome/truma/ultraflow/water/compact/housing/winter/kit,,,,,
Product,2473,"Truma Straight Coupling Connector for Caravan or Motorhome",P,40161-51,,Truma,,Right,"<h1 style=""text-align: justify;"">Straight Coupling/Connector UM Agate Grey</h1> <h2 style=""text-align: justify;"">Truma blown air accessory&nbsp;</h2> <ul> <li>Genuine Truma spare for blown air/truma heaters</li> <li>Agate grey</li> <li>Part no. 40161-51</li> </ul> <p><strong>Must be fitted by qualified technical trained operatives only</strong></p>",6.95,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,"Truma straight coupling connector is in stock - delivery 2-3 working days",none,2,0,"Caravan, Campervan & Motorhome/Heaters and Air Conditioners;Caravan, Campervan & Motorhome/Heaters and Air Conditioners/Blown Air Heaters;Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Heaters and Air Conditioners/Accessories;Spares;Spares/Truma Spares;Spares/Truma Spares/Space & Water Heaters",10520,m/890/40161-51-truma-ducting-straight-coupler__44748.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Truma spare - straight coupling connector","Truma, Blown air, heating, spares, accessort, straight, coupling, ducting, connector, caravan, motorhome","Truma spare - straight coupling connector pipe for caravan or motorhome blown heating.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan/motorhome/truma/heating/accessories/coupling/connector/,,,"40161-51 ",,
Product,2474,"Truma Ultrastore Elbow 1/2"" With Clear Breather Pipe for Caravan or Motorhome",P,34150-01,,Truma,,Right,"<h1>Truma Ultrastore elbow with 1/2"" flexible hose connection and 10mm clear breather pipe for caravan or motorhome water heaters.</h1> <h2><span style=""font-size: large;""><span style=""font-size: medium;"">Specifications:</span> <br /></span></h2> <ul> <li><span style=""font-size: large;""><span style=""font-size: medium;"">Hot water outlet for Truma Ultrastore heaters</span></span></li> <li><span style=""font-size: large;""><span style=""font-size: medium;"">Connects to 10mm flexible piping</span></span></li> <li><span style=""font-size: large;""><span style=""font-size: medium;"">Includes clear breather tube</span></span></li> <li><span style=""font-size: large;""><span style=""font-size: medium;"">Genuine Truma part</span></span></li> <li><span style=""font-size: large;""><span style=""font-size: medium;"">Part No. 34150-01</span></span></li> </ul> <p>&nbsp;</p> <h2>&nbsp;<strong>Must be fitted by qualified technical trained operatives only</strong></h2>",16.95,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,"In stock & sent on a next working day delivery.",none,0,0,"Caravan, Campervan & Motorhome/Heaters and Air Conditioners;Caravan, Campervan & Motorhome/Heaters and Air Conditioners/Water Heaters;Caravan, Campervan & Motorhome;Spares;Spares/Truma Spares;Spares/Truma Spares/Water & Filtration",23924,h/850/34150-01__94464.jpg,"Truma spare - Truma Ultrastore elbow with 1/2"" flexible hose connection and 10mm clear breather pipe.",Y,0,10521,t/389/34150-01-truma-elbow-fitting__02861.jpg,,N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34150-01, truma, ultrastore, spare, elbow, 1/2"" breather, c3402, 6002,","Truma spare - Ultrastore elbow with 1/2"" flexible hose connection and 10mm clear breather pipe","Truma, Ultrastore, spare, accessory, water, pipe, hose, elbow, connector, caravan, motorhome, 34150-01, 1/2"" breather, c3402, 6002,","Truma Ultrastore elbow with 1/2"" flexible hose connection and 10mm clear breather pipe for Ultrastore water heaters.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/truma/ultrastore/water/heater/elbow/pipe/,,,34150-01,,
Product,2476,"Truma Cascade Water Inlet and NRV for Caravan or Motorhome Water Heater",P,101036pk,,Truma,,Right,"<h1>Truma cascade water inlet and NRV for caravan or motorhome water heater</h1> <h2><span style=""font-size: medium;"">Details:</span></h2> <ul> <li><span style=""font-size: x-small;"">Truma spare cold water inlet nozzle with none return valve</span></li> <li><span style=""font-size: x-small;"">For Carver Cascade water heater</span></li> <li><span style=""font-size: x-small;"">Genuine Truma part</span></li> <li><span style=""font-size: x-small;"">Part no. 101036PK</span></li> </ul> <p><span style=""font-size: x-small;""><strong>Must be fitted by qualified technical trained operatives only</strong></span></p> <p>&nbsp;</p>",9.95,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y," ","by product",0,0,"Caravan, Campervan & Motorhome;Spares;Spares/Truma Spares;Spares/Truma Spares/Space & Water Heaters",10529,l/155/101036PK_Fulham_Cold_Water_Outlet__64582.jpg,"Truma spare - Cascade Carver Water Heater Inlet ",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Truma Cascade Water Inlet & Non Return Valve hor Caravan or Motorhome","Truma, Spare, Accessory, Nozzle, valve, Carver, Cascade, Water Inlet, NRV, Heater, Caravan, Motorhome","Truma Cascade water inlet and NRV. Truma spare for Carver Cascade water heater.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan/motorhome/truma/cascade/water/inlet/,,,101036PK,,
Product,2477,"Truma Cascade Hot Water Fulham Outlet For Caravan or Motorhome Water Heater",P,101026PK,,Truma,,Right,"<h1 style=""text-align: justify;"">Truma Cascade Hot Water Outlet For Caravan or Motorhome</h1> <h2 style=""text-align: justify;""><span style=""font-size: large;"">Details:</span></h2> <p style=""text-align: justify;"">&nbsp;Hot water outlet, nozzle</p> <ul> <li style=""text-align: justify;"">For Carver Cascade water heater</li> <li style=""text-align: justify;"">Includes O ring to prevent leaks</li> <li style=""text-align: justify;"">Genuine Truma part</li> <li style=""text-align: justify;"">Part no. 101026PK</li> </ul> <p><strong>Must be fitted by qualified technical trained operatives only</strong></p>",8.95,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y," ",none,0,0,"Caravan, Campervan & Motorhome;Spares;Spares/Truma Spares;Spares/Truma Spares/Space & Water Heaters",10530,y/980/101026PK_Fulham_Hot_Water_Outlet_Truma__43678.jpg,"Truma Fulham Hot Water Outlet for Motorhome or Caravan",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Truma spare, Cascade, Water heater","Truma Cascade Fulham Hot Water Outlet for Caravans and Motorhomes ","Truma, Spare, Accessory, Nozzle, Valve, Carver, Cascade, Water Inlet, Fulham, Hot Water, Heater, Caravan, Motorhome,","Truma Cascade Fulham hot water outlet spare part for Carver Cascade water heater.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan/motorhome/truma/cascade/fulham/hot/water/outlet/,,,101026PK,,
Product,2479,"Vango Palm Driveaway Airbeam Awning for Campervan ",P,"AWPPALM C3YTDR",,Vango,,Right,"<h1 style=""text-align: justify;""><strong><span>Vango Palm Airbeam Awning for Campervans</span></strong></h1> <h2 style=""text-align: justify;""><strong><span>Inflatable Drive Away Awning Tent </span></strong></h2> <p style=""text-align: justify;""><span style=""font-size: small;"">The Vango Palm drive away inflatable air awning creates the perfect space for all your gear, whether you're a family who needs a little more room for when the weathers bad or a couple who needs room for the bikes or paddle boards. Vango's Palm awning features two side doors tunnel entrances meaning you can access from either side of your campervan to create a corridor between the campervan and awning. The large front door ensures that when the sun comes out you can roll back the door and enjoy the rays, or zip the front mesh door to keep the bugs out. The Palm inflatable awning is lightweight and easy to erect in just eight minutes!</span></p> <p style=""text-align: justify;""><span style=""font-size: small;""><strong>Product Features:</strong></span></p> <ul style=""text-align: justify;""> <li><span style=""font-size: small;"">Vango Air Beam is quick to pitch and creates a strong and rigid structure</span></li> <li><span style=""font-size: small;"">Vango's Sentinel Active Fabric is lightweight, waterproof, durable and is compact when packed down </span></li> <li><span style=""font-size: small;"">Air Speed Valve System</span></li> <li><span style=""font-size: small;"">TBS II Tension Band System ensures your&nbsp;<strong>Vango Palm</strong>&nbsp;awning performs in adverse weather conditions</span></li> <li><span style=""font-size: small;"">Air Zone Ventilation reduces condensation and improves air circulation</span></li> <li><span style=""font-size: small;"">Vango patented TBS II Tension Band System ensures awning performs well in adverse weather conditions. Tensioners can be stowed away in calm weather</span></li> <li><span style=""font-size: small;"">High Visibility Guy lines </span></li> <li><span style=""font-size: small;"">Adjustable Pegging System </span></li> <li><span style=""font-size: small;"">Toggled Privacy Curtains</span></li> <li><span style=""font-size: small;"">Two Doors in Tunnel</span></li> <li><span style=""font-size: small;"">Bracer Pole included to enhance stability</span></li> <li><span style=""font-size: small;"">Flat Entry Groundsheet ensures no trip hazard</span></li> <li><span style=""font-size: small;"">Internal mesh front door panel for bug free ventilation</span></li> <li><span style=""font-size: small;"">Linked-in Groundsheet can be easily cleaned and can be attached or detached from the living area</span></li> <li><span style=""font-size: small;"">Diamond Clear Windows maximise light and visibility to provide a bright and airy space</span></li> <li><span style=""font-size: small;"">King pole doors with integrated eyelets allow optional king poles to prop open doors and create a sun canopy</span></li> <li><span style=""font-size: small;"">Multiple Attachment Methods include pre-attached 6mm kador, over vehicle straps, roof bar attachment tabs and sleeve for pole and clamp</span></li> <li><span style=""font-size: small;"">Roll Away Connecting Tunnel for when you drive away your campervan for the day</span></li> <li><span style=""font-size: small;"">Supplied with Double Action Pump to rapidly inflate your awning, complete with a pressure dial</span></li> <li><span style=""font-size: small;"">Easy pack carry bag&nbsp;&nbsp;</span></li> </ul> <p style=""text-align: justify;""><span style=""font-size: small;""><strong>Dimensions:</strong></span></p> <ul> <li style=""text-align: justify;""><span style=""font-size: small;"">Total Weight: 12kg</span></li> <li style=""text-align: justify;""><span style=""font-size: small;"">Packed dimensions: L75 x H33 x W33cm</span></li> <li style=""text-align: justify;""><span style=""font-size: small;"">Weight without Accessories: 6.1kg</span></li> <li style=""text-align: justify;""><span style=""font-size: small;"">Pitching Time: 8 mins</span></li> <li style=""text-align: justify;""><span style=""font-size: small;"">Awning Size: Low</span></li> <li style=""text-align: justify;""><span style=""font-size: small;"">Kador Adjustable Height: 180 - 210cm</span></li> <li style=""text-align: justify;""><span style=""font-size: small;"">Kador Length: 260cm</span><span><img class=""__mce_add_custom__"" style=""display: block; margin-left: auto; margin-right: auto;"" title=""Vango Palm Price Match"" src=""https://cdn2.bigcommerce.com/server1100/fkhd5nhp/product_images/uploaded_images/vango-price.jpg"" alt=""Vango Palm Price Match seen it cheaper let us know"" width=""400"" height=""122"" /></span></li> </ul>",425.00,0.00,450.00,0.00,0.0000,N,"Vango Palm awning comes with a 2 year warranty. ",0.0000,0.0000,0.0000,0.0000,N,N,"Vango Palm awning is discontinued",none,0,0,"Awnings ;Awnings /Campervan;Awnings /Campervan/Drive Away Awnings",10538,x/371/PalmLS2__21128.jpg,"Vango Palm Campervan Airbeam Awning Van View",Y,0,10532,i/357/PalmLS3__02339.jpg,"Vango Palm Campervan Airbeam Awning Thumb",N,1,10537,i/042/PalmLS1__46223.jpg,"Vango Palm Campervan Airbeam Awning Front View 1",N,2,10536,h/924/PalmLS4__44952.jpg,"Vango Palm Campervan Airbeam Awning Front View 2",N,3,10533,k/022/Palm1__53654.jpg,"Vango Palm Campervan Airbeam Awning Full",N,4,10534,x/854/Palm_Low_Dims__81937.jpg,"Vango Palm Campervan Airbeam Awning Dimensions",N,5,10535,y/443/Sentinel_Active__71921.jpg,"Sentinel Active Fabric",N,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"campervan, awning, vango, palm, Airbeam, AWPPALM C3YTDR, ","Vango Palm Driveaway Airbeam Awning For Campervan AWPPALM C3TDR","Vango, Palm, AirBeam, Inflatable, DriveAway, Campervan,  Campervan, Awning,","Vango Palm Airbeam is a drive away awning for use with campervans. Vango inflatable air tents are sent via next day delivery.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/campervan/awnings/vango/palm/driveaway/airbeam/,,,"AWPPALM C3YTDR",,
