"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Product Image ID - 16","Product Image File - 16","Product Image Description - 16","Product Image Is Thumbnail - 16","Product Image Sort - 16","Product Image ID - 17","Product Image File - 17","Product Image Description - 17","Product Image Is Thumbnail - 17","Product Image Sort - 17","Product Image ID - 18","Product Image File - 18","Product Image Description - 18","Product Image Is Thumbnail - 18","Product Image Sort - 18","Product Image ID - 19","Product Image File - 19","Product Image Description - 19","Product Image Is Thumbnail - 19","Product Image Sort - 19","Product Image ID - 20","Product Image File - 20","Product Image Description - 20","Product Image Is Thumbnail - 20","Product Image Sort - 20","Product Image ID - 21","Product Image File - 21","Product Image Description - 21","Product Image Is Thumbnail - 21","Product Image Sort - 21","Product Image ID - 22","Product Image File - 22","Product Image Description - 22","Product Image Is Thumbnail - 22","Product Image Sort - 22","Product Image ID - 23","Product Image File - 23","Product Image Description - 23","Product Image Is Thumbnail - 23","Product Image Sort - 23","Product Image ID - 24","Product Image File - 24","Product Image Description - 24","Product Image Is Thumbnail - 24","Product Image Sort - 24","Product Image ID - 25","Product Image File - 25","Product Image Description - 25","Product Image Is Thumbnail - 25","Product Image Sort - 25","Product Image ID - 26","Product Image File - 26","Product Image Description - 26","Product Image Is Thumbnail - 26","Product Image Sort - 26","Product Image ID - 27","Product Image File - 27","Product Image Description - 27","Product Image Is Thumbnail - 27","Product Image Sort - 27","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
Product,1908,"Fiamma VAN 260 Privacy Room Light For F45 Awnings",P,08765-01-,,Fiamma,,Right,"<h1>Fiamma VAN 260 Privacy Room Light For F45 Awnings</h1> <p>A complete set of side and front panels, complete with framework, to make a privacy for Fiamma F45 minivan awning canopies. The Fiamma F45 VAN 260 Privacy Room Light is made from lighter weight material than the standard Fiamma Privacy Room and are supplied without the rear vertical rafter to reduce the weight you are carrying in your motorhome or campervan.</p> <h2>Compatibility</h2> <p>Suitable for summer or mid-season use, the Fiamma VAN 260 Privacy Room Light can be secured to Fiamma F45 and F70 awnings that are 260cm in length. The enclosure has an installation height of 180-220cm.</p> <h2>Privacy Room Features</h2> <p>The Fiamma F45 Privacy Room Light side panels include large flyscreens and roll-up blinds for adequate ventilation and privacy.&nbsp;The sides attach to the awning canopy via the Fast Clip for quick and effortless installation every time.</p> <h2>Front Panel Attachment</h2> <p>Install the front panel by sliding in to the channel on the awning fascia, and the component panels are interchangeable so you can have the door and windows on either side.&nbsp;The front panel has a roll up full light window with fitted flyscreen and curtains as standard. Perfect to ensure your campervan awning area is properly ventilated yet reduce the number of bugs inside. The privacy room is constructed from a lightweight and durable grey polyester and crystal windows provide a light and airy extra living space alongside campervan.&nbsp;</p> <h3><span style=""color: #ff0000;"">Any returns that you have ordered incorrectly are subject to a restocking charge. For advice please call before ordering 0151 334 0222</span></h3> <h3><span style=""color: #000000;"">Fiamma VAN 260 Privacy Room Light Specifications</span></h3> <ul> <li><span style=""color: #000000;"">Vehicle Compatibility: Minivan/Campervan</span></li> <li>Awning Compatibility Dimensions:</li> <ul> <li>Length 260cm</li> <li>Height from Ground: 180-220cm</li> <li>Extension: 200cm</li> </ul> <li>Weight: 12kg</li> <li>Privacy Room Includes:</li> <ul> <li>1 x Front panel with opening window and mosquito net</li> <li>2 x Side panels with roll-up blind and mosquito nets</li> <li>1 x Fast Clip Light installation kit (2 aluminium poles)</li> <li>1 x Curtain kit for the window of the front panel</li> <li>1 x Kit pegs for safe fixing to the ground</li> <li>1 x Kit elastic ropes with quick</li> <li>1 x Mega Bag Light (Carry Bag 140 x 25 x 25cm)</li> </ul> </ul>",765.95,0.00,0.00,0.00,14.9500,N,,10.0000,0.0000,0.0000,0.0000,Y,Y,"#Usually delivered between 4-5 working days",none,0,0,"Awnings /Wind Out Awnings/Fiamma Awnings;Caravan, Campervan & Motorhome;Awnings /Privacy Rooms & Panels/Fiamma Privacy Rooms Blockers & Side Panels;Awnings /Wind Out Awnings/Fiamma Awnings/Fiamma Privacy Rooms & Panels",19213,r/582/Fiamma-F45-VAN-Privacy-Room__17752.jpg,"Fiamma F45 VAN Privacy Room ",Y,0,19212,t/886/Fiamma-F45-VAN-Front-Panel-Privacy-Room__90436.jpg,"Roll up door on the front of the Fiamma F45 VAN Privacy Room",N,1,19211,l/459/Fiamma-F45-VAN__22686.jpg,"Lightweight material and construction",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fiamma, Privacy, Room, F45S, F45, Privacy Room, Light, Awning, 08765-01-, 08362-01, ","Fiamma VAN 260 Privacy Room Light For F45 Awnings","Fiamma, Motorhome, Privacy, Privacy room, F45S, Light, Caravan,","The Fiamma F45S Privacy Room Light  is perfect for your Motorhome Caravan or Campervan,",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-campervan-motorhome/fiamma-van-260-privacy-room-light-for-f45-awnings/,,,08765-01-,,
Product,1909,"Fiamma Motorhome Caravan Privacy Room Ultra Light F45 F65 F80",P,,,Fiamma,"Fiamma Ultra Light",Right,"<h1>Fiamma Motorhome Caravan Privacy Room Ultra Light F45, F65 &amp; F80</h1> <p>The Fiamma Privacy Room Ultra Light is the ideal weight saving privacy room safari room for your motorhome or caravan with Fiamma F65 or F45 fiamma awning</p> <h2>Light yet durable</h2> <p>The F45 F65 Ultra Light Privacy Room is made from High Quality RipStop material, an extremely light, but tear resistant fabric.</p> <p>This is achieved by the robust weave of threads through different sections that create strength and sturdiness, whilst remaining light.</p> <p>Easy to carry and to install to the caravan motorhome awning, by just one person.</p> <h2>Versatile and stylish</h2> <p>The Fiamma F45 F65 Ultra Light Privacy Room allows you to completely open up the side panels to extend the surface shaded, and also allows the addition of panels such as a sun blocker, or a sun view to create extra storage for your motorhome or caravan adventures.</p> <h2>Compatibility</h2> <p><span style=""font-weight: bold;""><span style=""font-weight: bold;"">Privacy Ultra Light 260 Van Fits</span><br /> </span>Fiamma F45 S 260 and F45 Ti 260 fitted at heights from 180cm to 220cm</p> <p><span style=""font-weight: bold;"">Privacy Ultra Light 300 Fits</span><br /> Fiamma F45 S 300 and F45 Ti 300 fitted at heights from 230cm to 280cm</p> <p><span style=""font-weight: bold;"">Privacy Ultra Light 350 Fits</span></p> <p>Fiamma F45 S 350 and F45 Ti 350 fitted at heights from 230cm to 280cm</p> <p><span style=""font-weight: bold;"">Privacy Ultra Light 400 Fits</span></p> <p>Fiamma F45 S 400 and F45 Ti 400 fitted at heights from 230cm to 280cm</p> <p><span style=""font-weight: bold;"">Privacy Ultra Light 450 Fits</span></p> <p>Fiamma F45 S and F45 L 450, and F45 Ti and Ti L 450 fitted at heights from 230cm to 280cm</p> <p>&nbsp;</p>",899.95,0.00,0.00,0.00,0.0000,N,,5.0000,0.0000,0.0000,0.0000,Y,Y,"#Usually delivered in 4-5 days.",none,0,0,"Awnings /Wind Out Awnings/Fiamma Awnings;Caravan, Campervan & Motorhome;Awnings /Privacy Rooms & Panels/Fiamma Privacy Rooms Blockers & Side Panels;Awnings /Wind Out Awnings/Fiamma Awnings/Fiamma Privacy Rooms & Panels",7473,n/169/UL4__11869.jpg,,Y,0,7472,w/543/UL2__53328.jpg,,N,1,7474,f/262/UL3__80783.jpg,,N,2,7475,y/343/UL5__99054.jpg,,N,3,7476,q/017/UL1__09128.jpg,,N,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fiamma, Privacy, Room, F45, F65, Privacy Room, Ultra Light,","Fiamma Motorhome Caravan Privacy Room Ultra Light F45 & F65 ","Fiamma, Motorhome,Privacy, Privacy room,F45S, F45, F65,Ultra Light, Safari Room,Caravan,","The Fiamma F45 F65  Privacy Room Ultra Light  is perfect for your Motorhome Caravan or Campervan,",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/fiamma-motorhome-caravan-privacy-room-ultra-light-f45-f65-f80/,,,,,
"  SKU",6062,"[S]Select size=Privacy Ultra Light Van 260 (07350A01)",,07350A01,,,,,,899.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6063,"[S]Select size=Privacy Ultra Light 300 (07350-01-)",,07350-01-,,,,,,869.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6064,"[S]Select size=Privacy Ultra Light 350 (07350-02-)",,07350-02-,,,,,,879.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6065,"[S]Select size=Privacy Ultra Light 400 (07350-03-)",,07350-03-,,,,,,969.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6066,"[S]Select size=Privacy Ultra Light 450 (07350-04-)",,07350-04-,,,,,,1099.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",9327,,,07350A01,,,,,,[FIXED]899.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9328,,,07350-01-,,,,,,[FIXED]869.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9329,,,07350-02-,,,,,,[FIXED]879.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9330,,,07350-03-,,,,,,[FIXED]969.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9331,,,07350-04-,,,,,,[FIXED]1099.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,1910,"Children's Motor Bike and Rocking Horse Robot combination",P,,,"Outdoor Play","Childrens Balance Toy",Right,"<h1>Rocking Horse Robot 2 in 1 Ride On</h1> <h2>Is it a motorbike is it a rocker, it's both!</h2> <p>Adjustable 2 in 1 Ride On that's either a motor bike or rocking horse robot, take your pick, easily adjustable and great fun for young children.&nbsp; Just what they need (and you need) to use up some of that energy.&nbsp; The 2 in 1 Rocking Horse Robot is available in blue or pink.&nbsp; Never mind siri or alexa, can they give you a ride, this is the future kids, so hop aboard.</p> <h3>Features</h3> <ul> <li>Tough high impact plastic</li> <li>Wheel mode is easily swapped into rocking mode.</li> <li>Handy carry box<br /><br /></li> </ul> <h2>&nbsp;See the video below</h2> <p><iframe src=""https://www.youtube.com/embed/FvPK1w03qJs?rel=0&amp;showinfo=0"" width=""560"" height=""315"" frameborder=""0""></iframe></p>",16.95,0.00,0.00,0.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,N,"The 2 in 1 Childrens Motor Bike and Rocking Horse Robot are sent with a next working day courier!",none,0,0,"Toys & Outdoor Play;Toys & Outdoor Play/Learner bikes",9226,c/265/outdoor-play-car__07265.jpg,"Kids ride on Balance Bike car",Y,0,7543,b/624/Pink2__77021.jpg,"Girls pink balance car bike pink",N,1,7484,c/530/Blue-1-final__64618.jpg,"Boys blue ride on balance bike",N,2,7482,w/514/Blue-2-final__17572.jpg,,N,3,7544,g/015/pink__26457.jpg,,N,4,7483,b/403/JC-9689B-1-final__55785.jpg,,N,5,7487,o/966/JC-9689B-2a__81129.jpg,,N,6,7488,d/275/JC-9689B-2b__16254.jpg,,N,7,7486,e/467/JC-9689B-2c__96447.jpg,,N,8,7485,h/303/JC-9689B-2d__44411.jpg,,N,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"balance toy, kids, childrens, rocking toy, ride on, motor bike,","Kids 2 in 1 motor bike ride on or rocking horse robot toy, it rocks and it wheels","balance toy, kids, childrens, rocking toy, ride on, toddler, baby ride on, motor bike, robot, toy,","The 2 in 1 Kids Rocking Horse Robot or ride on motor bike toy, it rocks and it wheels great fun for toddlers",,,,New,N,N,,N,,,0,"Default Tax Class",5413501096895,N,/childrens/toy/motor/bike/rocking/horse/robot/,,,JC-9689P,,"Colour=Yellow;""Suitable for Ages=3+"";""Recommended Minimum Height=90cm"";""For Instep / Inside Leg Measurements=35cm"";""Lowest Saddle Position from Ground=34cm"";""Highest Saddle Position from Ground=approx. 42cm"";""Weight of Balance Bike=4.9kg"";""Weight inc. of Packaging=5.7kg"";""Pneumatic Tyres=50-203 (12.5 x 1.90)"""
"  SKU",2545,"[S]Childrens Balance Colour Option=Pink",,JC-9689P,,,,,,16.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",2546,"[S]Childrens Balance Colour Option=Blue",,JC-9689B,,,,,,16.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",2686,,,JC-9689P,,,,,,[FIXED]16.95,,,,,,,,,,,Y,Y,,,,,,,2686_source_1511540710.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",2687,,,JC-9689B,,,,,,[FIXED]16.95,,,,,,,,,,,Y,Y,,,,,,,2687_source_1511540717.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,1911,"Indoor Children's Mini Basketball Set - Hook Over Door",P,JC-9628BK,,"Outdoor Play",,Right,"<h1 class=""MsoNormal"">Childrens Mini Basketball Set (fits to the door)</h1> <h2 class=""MsoNormal"" style=""text-align: justify;"">This kids basketball trainer fits on your door - no screws required! With adjustable height</h2> <p class=""MsoNormal"" style=""text-align: justify;"">This easy to set up <strong>Children&rsquo;s Basketball Set</strong> is a wonderfully adjustable, fun and complete kids basketball trainer recommended for children.&nbsp; Just strap it to the door, set the height and you're away, when you're finished just take it back off.&nbsp; Stays firmly in place so that kids of a variety of heights can enjoy a fun game of basketball with their friends and family with absolute comfort for their size.</p> <p class=""MsoNormal"" style=""text-align: justify;"">The <em>Children&rsquo;s Mini Basketball Set</em> also comes complete with a ball and pump so that kids will be ready to dribble, shoot and slam dunk from the second you set up this basketball set.</p> <h2 class=""MsoNormal"">Kids Mini Basketball Set Features:</h2> <ul> <li>Kids Basketball Ball, Stand, Hoop, Net and Board</li> <li>(<strong>Please note</strong>: Pin can be found in the handle of the pump! Open up the end of handle with a picture of a pin on it and its inside!)</li> <li>Different Height Settings for toddlers up to growing kids</li> </ul> <h2 class=""MsoNormal"">&nbsp;See the basketball set up video below</h2> <p><iframe src=""https://www.youtube.com/embed/0lk2IIk4KPY?rel=0&amp;showinfo=0"" width=""560"" height=""315"" frameborder=""0""></iframe></p> <p class=""MsoNormal"">&nbsp;</p>",12.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"The Childrens Basketball Set is sent on a next working day carrier!",none,0,0,"Toys & Outdoor Play/Garden Games",7493,s/361/basketball_JC-9628BK__42656.jpg,"Kids Basketball set easily attaches to the door, easily adjust the height setting",N,0,7492,s/501/JC-9628BK-basketball-box__58686.jpg,"Childrens Indoor Basketball set easily attaches to the door",Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"childrens, deluxe, basketball, set, hoop, net, stand,","Indoor Children's Mini Basketball Set - Hook Over Door","childrens, basketball set, hoop, net, kids, indoor,  adjustable, height","The height adjustable Children's Basketball Set, available WITH NEXT WORKING DAY DELIVERY",,,,New,N,N,,N,,,0,"Default Tax Class",5413501096284,N,/childrens/indoor/basketball/set/,,,JC-9628BK,,
Product,1912,"Dometic Micro Heki Fixing Installation Kit",P,MicroHekiFixing,,Dometic,"Dometic Micro Heki Installation Kits",Right,"<h1>Dometic Micro Heki Fixing Installation Kit 23-60mm</h1> <p>Dometic Micro Heki Fixing Kit for fitting the Dometic Micro Heki Rooflight to varied roof thicknesses of caravan, campervan and motorhome conversions.</p> <p>The Dometic Micro Heki Spacer Fixing Kit comes with all the screws and fixtures required (additional adapter required for larger than 42mm thickness, you will get this if you purchase 43mm and above).</p> <p>&nbsp;<strong>Please note</strong>: As well as allowing for the roof thickness of your van, don&rsquo;t forget that you also need to allow for the thickness of the internal supporting frame and lining materials</p>",10.95,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,"We have supply delays on this item","by option",13952,0,"Caravan, Campervan & Motorhome/Windows & Rooflights;Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Windows & Rooflights/Rooflights;Caravan, Campervan & Motorhome/Windows & Rooflights/Rooflights/Standard Rooflight",11683,n/117/dometic_micro_heki_screws_image__09107.jpg,"Dometic Micro Heki Installation Fixing Kit for 23-42mm roof thickness",Y,0,7541,u/248/microheki-frame-9104118059-p400_27__07465.jpg,,N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seitz, Dometic, Micro Heki, Fixing Kit, Fitting Kit, 23-42mm","Dometic Micro Heki Fixing Installation Kit 23-42mm","Dometic, Micro Heki, Fixing Kit, Fitting Kit, 23-42mm","Dometic Micro Heki Fixing Kits for fitting Micro Heki to varied roof thickness",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/dometic-micro-heki-fixing-installation-kit/,,,,,
"  SKU",3853,"[S]Micro Heki Installation Kits=23-25mm",,9104118048,,,,,,14.95,0.00,,,,N,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3854,"[S]Micro Heki Installation Kits=26-27mm",,9104118049,,,,,,14.95,0.00,,,,N,,,,,,,,,,988,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3855,"[S]Micro Heki Installation Kits=28-29mm",,9104118050,,,,,,14.95,0.00,,,,N,,,,,,,,,,994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3856,"[S]Micro Heki Installation Kits=30-31mm",,9104118051,,,,,,14.95,0.00,,,,N,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3857,"[S]Micro Heki Installation Kits=32-33mm",,9104118052,,,,,,14.95,0.00,,,,N,,,,,,,,,,987,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3858,"[S]Micro Heki Installation Kits=34-35mm",,9104118053,,,,,,14.95,0.00,,,,N,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3859,"[S]Micro Heki Installation Kits=36-37mm",,9104118054,,,,,,14.95,0.00,,,,N,,,,,,,,,,993,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3860,"[S]Micro Heki Installation Kits=38-39mm",,9104118055,,,,,,14.95,0.00,,,,N,,,,,,,,,,995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
