"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Product Image ID - 16","Product Image File - 16","Product Image Description - 16","Product Image Is Thumbnail - 16","Product Image Sort - 16","Product Image ID - 17","Product Image File - 17","Product Image Description - 17","Product Image Is Thumbnail - 17","Product Image Sort - 17","Product Image ID - 18","Product Image File - 18","Product Image Description - 18","Product Image Is Thumbnail - 18","Product Image Sort - 18","Product Image ID - 19","Product Image File - 19","Product Image Description - 19","Product Image Is Thumbnail - 19","Product Image Sort - 19","Product Image ID - 20","Product Image File - 20","Product Image Description - 20","Product Image Is Thumbnail - 20","Product Image Sort - 20","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
"  Rule",15869,,,STPVFURT150RPT,,,,,,[FIXED]620,,,,,,,,,,,Y,Y,,,,,,,15869_source_1743757808.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",15870,,,STPVFURT150RPT20,,,,,,[FIXED]615,,,,,,,,,,,Y,Y,,,,,,,15870_source_1743757819.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",15871,,,STPVFURT150RPT30,,,,,,[FIXED]665,,,,,,,,,,,Y,Y,,,,,,,15871_source_1743757833.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",15872,,,STPVFURT150,,,,,,[FIXED]573,,,,,,,,,,,Y,Y,,,,,,,15872_source_1743757850.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",15873,,,STPVFURT150PT,,,,,,[FIXED]628,,,,,,,,,,,Y,Y,,,,,,,15873_source_1743757867.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",15874,,,STPVFURT150PT20,,,,,,[FIXED]623,,,,,,,,,,,Y,Y,,,,,,,15874_source_1743757896.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",15875,,,STPVFURT150PT30,,,,,,[FIXED]673,,,,,,,,,,,Y,Y,,,,,,,15875_source_1743757905.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",15877,,,STPVFURT200RPT,,,,,,[FIXED]770,,,,,,,,,,,Y,Y,,,,,,,15877_source_1743757967.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",15894,"[S]Select Model=250W,[S]Select Charge Controller=15A MPPT Pro Charge Controller",,,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",15895,"[S]Select Model=290W,[S]Select Charge Controller=15A MPPT Pro Charge Controller,Select Charge Controller=20A MPPT Charge Controller",,,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",17243,"[S]Select Model=250W,[S]Select Cable Exit=Top Exit",,,,,,,,,,,,,,,,,,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,1601,"PV Logic Narrow Semi-Flexible Solar Panel Kit for Boats, Motorhomes, & Campervans",P,STPVFURT110-Narrow,,"PV Logic","PV Logic Flexi Solar Panel Kit - Narrow",Right,"<h1 style=""margin-top: 0px;"">PV Logic Narrow Semi-Flexible Solar Panel Kit 110W for Boat, Motorhome, and Campervan</h1> <h2 style=""margin-top: 0px;"">Mono High Density Narrow Semi-Flexi Roof and Deck Top Kit</h2> <p>This 110W MHD Semi-Flexible Solar Panel Roof Kit is designed specifically to be long and narrow. A unique design that's perfect for your canal boat!&nbsp;Ideal for marine boats, camper vans and motorhomes, this solar panel prevents battery drain and enables self-sufficiency making it perfect for off-grid travel.</p> <p>The included 10A battery charge controller protects your battery from being overcharged and prevents reverse current drain.&nbsp;The 10A PWM Charge Controllers are capable of charging 12V and 24V single or dual batteries.&nbsp;Energy generation is maximised on the Canal Boat Semi-Flexible Solar Battery Kit because it includes bypass diodes to minimise the effect of shadows, maximising energy generation.</p> <h3>Upgrade for efficiency!</h3> <p>Upgrade to the MPPT Pro for increased efficiency by up to 20% compared to the included 10A battery controller. The MPPT Pro artificially modifies the voltage from the solar panel to match any battery requirements, meaning that this adapts to any weather conditions to deliver maximum power with minimum electrical loss. Upgrade to the 15A MPPT Pro Charge Controller for rapid solar charging. The 15A MPPT Pro can charge dual batteries, the 20A and 30A Pro Plus models charge a single battery. The MPPT chargers come with a downloadable mobile app to monitor the performance of your solar panel so you can check on your leisure battery remotely and easily just from your phone.</p> <p>This Semi-Flexi Solar Panel Kit can be easily fitted to flat or curved surfaces (3cm curve per metre), perfect for rounded roof campervans, motorhomes or canal boats. Easily bond this semi flexible solar panel to painted aluminium, metal, GRP and fibreglass using the included Henkel MS939 elastic adhesive. For&nbsp;<strong>Land Based</strong>&nbsp;vehicles, use the glue pattern below to ensure airflow under the panel is achieved to prevent head build-up and potential warping under extreme heat.</p> <p style=""text-align: center;""><img src=""https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/uploaded_images/moved-1cbad8284638e22b50196d8a23d3111f.png"" alt="""" /></p> <h3 style=""margin-top: 0px;"">Semi-Flexible Solar Panel Key Features:</h3> <ul> <li>10A dual battery charger included as standard, or upgrade to the 15A, 20A or 30A charge controllers</li> <li>Semi flexible panel can fit onto flat or curved surfaces (3cm per metre)</li> <li>Suitable for curved roofs</li> <li>In built diode protects against battery discharge</li> <li>Tough and robust</li> <li>Works with both 12V and 24V systems</li> <li>Salt spray and UV light tested</li> <li>4-year panel warranty</li> <li>Ideal for campervans, motorhomes &amp; canal boats</li> </ul> <h3 style=""margin-top: 0px;"">Kit Contents:</h3> <ul> <li>1 x 110W MHD semi-flexible solar panel with 4m cable</li> <li>1 x shading diode</li> <li>1 x 10A PWM charge controller (or upgrade to the 15A, 20A or 30A MPPT charge controllers)</li> <li>1 x elastic adhesive</li> <li>1 x user manual</li> </ul> <h3 style=""margin-top: 0px;"">Technical Specifications:</h3> <div style=""overflow-x: auto; width: 100%; margin: 0 auto;""> <table class=""table table-striped"" style=""width: 68%; height: 10%; padding: 0px; border-spacing: 0px;"" align=""center""> <tbody> <tr> <td style=""background-color: #d9d9d9; text-align: center;"" align=""center"" valign=""middle"" width=""400""><strong>Power</strong></td> <td style=""background-color: #d9d9d9; text-align: center;"" align=""center"" valign=""middle"" width=""400""><strong>Size</strong></td> <td style=""background-color: #d9d9d9; text-align: center;"" align=""center"" valign=""middle"" width=""400""><strong>Weight</strong></td> <td style=""background-color: #d9d9d9; text-align: center;"" align=""center"" valign=""middle"" width=""400""><strong>Watts Per&nbsp;Day</strong></td> <td style=""background-color: #d9d9d9; text-align: center;"" align=""center"" valign=""middle"" width=""400""><strong>Amp&nbsp;Hours Per&nbsp;Day</strong></td> <td style=""background-color: #d9d9d9; text-align: center;"" align=""center"" valign=""middle"" width=""400""><strong>Charge&nbsp;Controller</strong></td> <td style=""background-color: #d9d9d9; text-align: center;"" align=""center"" valign=""middle"" width=""400""><strong>Nominal Voltage</strong></td> <td style=""background-color: #d9d9d9; text-align: center;"" align=""center"" valign=""middle"" width=""400""><strong>Nominal Current</strong></td> <td style=""background-color: #d9d9d9; text-align: center;"" align=""center"" valign=""middle"" width=""400""><strong>Open&nbsp;Circuit Voltage</strong></td> <td style=""background-color: #d9d9d9; text-align: center;"" align=""center"" valign=""middle"" width=""400""><strong>Short&nbsp;Circuit Current</strong></td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">110W</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">1600x380x2mm</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">1.90kg</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">660w</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">33.36A</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">10A</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">27.3&nbsp;VDC</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">4.03A</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">32.2V</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">4.27A</td> </tr> </tbody> </table> </div> <h3 style=""margin-top: 0px;"">Downloads:</h3> <table border=""0""> <tbody> <tr> <td><a title=""110w Flexi Solar Panel Kit"" href=""https://www.jacksonsleisure.com/content/pdf/PV%20Logic/110w%20MHD%20Flexi%20top%20exit%20solar%20panel.pdf"" target=""_blank""><img class=""__mce_add_custom__"" title=""downloadmanual.jpg"" src=""https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/uploaded_images/download-manual.jpg"" alt=""downloadmanual.jpg"" width=""171"" height=""62"" /></a></td> </tr> <tr> <td style=""text-align: center;"">110w Solar Panel Kit</td> </tr> </tbody> </table> <!-- <h3>Ideal if not much roof space is available on the Caravan or Motorhome roof.</h3> <p>Perfect for people with higher power demands, but little space, the PV Logic 120w Solar Panel Kit provides maximum power from a minimal panel size making it ideal for motorhomes, boats and caravans with weight and space restrictions.</p> <p>The PV logic 120w Solar Panel Kit is a robust and efficient power solution suitable for powering an assortment of consumption devices with the reliability of being water resistant and suitable for outdoor use.</p> <p>Simply have 1 x 315mm wide panel on each edge of the roof.</p> <p><strong><span style=""font-family: Thread-00001558-Id-00000020;"">Specifications</span></strong></p> <table style=""font-size: 11.8181819915771px; width: 500px;"" border=""0"" cellspacing=""1"" cellpadding=""1""> <tbody> <tr> <td><span style=""font-size: 11.8181819915771px;"">Power (Wp)</span></td> <td><span style=""font-size: 11.8181819915771px;"">60watts</span></td> </tr> <tr> <td><span style=""font-size: 11.8181819915771px;"">Nominal Voltage (Vmp)&nbsp;</span></td> <td>18V DC</td> </tr> <tr> <td><span style=""font-size: 11.8181819915771px;"">Nominal Current (Imp)</span></td> <td>3.31A</td> </tr> <tr> <td>Open Circuit Voltage (Voc)</td> <td>21.78V</td> </tr> <tr> <td>Short Circuit Current (Isc)</td> <td>3.6A</td> </tr> <tr> <td>Operating Temperature</td> <td>-40 to + 80 Deg C</td> </tr> <tr> <td>Max System Voltage</td> <td>750V DC</td> </tr> <tr> <td>Dimensions</td> <td>1450x315x3mm (<span style=""font-size: 9pt; font-family: Arial, sans-serif; background-image: initial; background-attachment: initial; background-size: initial; background-origin: initial; background-clip: initial; background-position: initial; background-repeat: initial;"">Junction box 10mm</span>)</td> </tr> <tr> <td>Weight</td> <td>3Kg</td> </tr> <tr> <td><span style=""font-size: 11.8181819915771px;"">Approx. watt-hours/day**</span></td> <td>360W</td> </tr> <tr> <td><span style=""font-size: 11.8181819915771px;"">Approx. amp-hours/day** &nbsp;</span></td> <td>19.86A</td> </tr> </tbody> </table> <p style=""font-size: 11.8181819915771px;""><em style=""font-size: 12px;"">** Based on&nbsp;6 hours of average daily peak sunlight hours</em></p> <p><strong>Contents</strong></p> <ul> <li>2 x&nbsp;STPVF060&nbsp;&ndash; 60wp solar panel (walkable)</li> <li>1 x 20 amp charge controller (regulator)</li> <li>1 x 4m Cable (attached)</li> <li>1 x Fuse</li> <li>6 x Ring Terminals</li> <li>1 x Instruction Sheet</li> </ul> -->",458.00,0.00,0.00,0.00,0.0000,N,"4 year panel warranty",0.1000,0.0000,0.0000,0.0000,Y,Y,"Sent on a next working day carrier!!",none,0,0,"Caravan, Campervan & Motorhome/Solar/Solar Panels and Kits/Flexible Solar Panels and kits",23873,o/175/Flexi_Narrow__97167.png,"PV Logic Narrow Flexible Solar Panel Kit. Ideal for Canal Boats, Motorhomes and Campervans. (STPVFURT110ON)",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"STPVFURT110ON, STPVFURT110ONPT, STPVFURT110ONPT20, STPVFURT110ONPT30, 110w, Flexi, Flexible, Narrow Solar Panel, Roof Solar Panel, Deck Top, Motorhome Deck Top, Top Solar Panel, PV Logic, Solar, Panel, Kit, Charge, Controller, Motorhome Solar Panel, Campervan Solar Panel, Boat Solar Panel, Marine Solar Panel, Narrowboat Solar Panel, Canal Boat Solar Panel, Canal Barge, Canal Barge Solar Panel","120w PV Logic Long Flexible Solar Panel Kit For Boats, Motorhomes, And Caravans.","STPVFURT110ON, STPVFURT110ONPT, STPVFURT110ONPT20, STPVFURT110ONPT30, 110w, Flexi, Flexible, Narrow Solar Panel, Roof Solar Panel, Deck Top, Motorhome Deck Top, Top Solar Panel, PV Logic, Solar, Panel, Kit, Charge, Controller, Motorhome Solar Panel, Campervan Solar Panel, Boat Solar Panel, Marine Solar Panel, Narrowboat Solar Panel, Canal Boat Solar Panel, Canal Barge, Canal Barge Solar Panel","The PV Logic Flexi Solar Panel Kit 110w Campervan Roof Panel 10A 15A 20A 30A Charge Controller. Flexible Solar Charger for Narrow Boat, Canal, Motorhome, Camper",,,,New,N,N,,N,,,0,"Default Tax Class","STPVFURT110ON, STPVFURT110ONPT",N,/caravan-campervan-motorhome/solar/solar-panels-and-kits/flexible-solar-panels-and-kits/pv-logic-narrow-flexible-solar-panel-kit/,,,"STPVFURT110ON, STPVFURT110",,
"  SKU",9883,"[S]Select Charge Controller=10/20A PWM Charge Controller",,STPVFURT110ON,,,,,,458.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9884,"[S]Select Charge Controller=15A MPPT Pro Charge Controller",,STPVFURT110ONPT,,,,,,523.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9885,"[S]Select Charge Controller=20A MPPT Charge Controller",,STPVFURT110ONPT20,,,,,,518.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",9886,"[S]Select Charge Controller=30A MPPT Charge Controller",,STPVFURT110ONPT30,,,,,,568.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",15850,,,STPVFURT110ON,,,,,,[FIXED]458,,,,,,,,,,,Y,Y,,,,,,,15850_source_1743175821.png,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",15851,,,STPVFURT110ONPT,,,,,,[FIXED]523,,,,,,,,,,,Y,Y,,,,,,,15851_source_1743175847.png,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",15852,,,STPVFURT110ONPT20,,,,,,[FIXED]518,,,,,,,,,,,Y,Y,,,,,,,15852_source_1743175868.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",15853,,,STPVFURT110ONPT30,,,,,,[FIXED]568,,,,,,,,,,,Y,Y,,,,,,,15853_source_1743175889.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,1602,"Fiamma Bike Carrier VW T5 Camper Van with Tailgate",P,02093B71-,,Fiamma,,Right,"<h1>Fiamma Bike Carrier VW T5 Camper Van - Tailgate Version</h1> <h3><span style=""color: #ff0000;"">Please note: we cannot accept returns on bike racks. Please ensure this item is compatible with your vehicle before purchasing.</span></h3> <p>The Fiamma Volkswagen T5 Bike Rack bike carrier has been specially designed for Volkswagen T5 Campervans and Minivans which have a single rear door. Easy to install with the standard brackets supplied.<br />This Fiamma bike rack is suitable for the VW California, VW Transporter and VW Multivan registered after 07/2003. The T5 Bike Carry Rack easily hooks under and over the rear tailgate without the need to drill. You can still use the rear door when your bikes are in place, although you will need to support the&nbsp; door when opening due to the extra weight.</p> <p>This kit is supplied as standard ready to carry 2 bikes but you can also purchase additional rails, quick supports &amp; bike blocks which allows you to carry either 3 or 4-bikes.</p> <h3>Supplied as standard:</h3> <ul type=""disc""> <li>2x Rail Quick (bike support)</li> <li>Bike-Block Pro 1 and and D2 (frame to bike holder)</li> <li>2x Rack Holders (secures the bike supports when folded away)</li> <li>Security Strap (secures the bikes)</li> <li>T&Uuml;V approved</li> </ul>",279.00,0.00,0.00,0.00,0.0000,N,"12 months ( Fair Useage )",0.1000,0.0000,0.0000,0.0000,N,Y,"# Discontinued",none,0,0,"Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Vehicle Accessories & Equipment;Caravan, Campervan & Motorhome/Conversion Equipment/Campervan Specific/VW Transporter/Bike Racks;Caravan, Campervan & Motorhome/Vehicle Accessories & Equipment/Bike Racks",13027,t/762/fiamma-t5-bike-carrier__34725.jpg,"Fiamma VW T5 bike rack carrier ",Y,0,13028,g/022/fiamma-t5-bike-carrier-dimensions__03483.jpg,"Fiamma dimensions for T5 single door rear bike carrier",N,1,5473,m/193/Fiamma_Carry_Bike_VW_T56__61480.jpg,"Fiamma campervan bike rack installed with bikes",N,2,5474,r/647/Fiamma_Carry_Bike_VW_T57__67350.jpg,"Fiamma bike rack fitted to van conversion",N,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fiamma Bike Carrier VW T5 Campervan - up to 4 bikes","Bike, Fiamma, carrier, vw t5, campervan, single, door","The Fiamma bike carrier VW T5 campervan for holding up to 4 bikes on your single opening door.",,,,New,N,N,,N,,,-3,"Default Tax Class",,N,/caravan-campervan-motorhome/fiamma-bike-carrier-vw-t5-camper-van-with-tailgate/,,,02093B71-,,"""Dimension=128cm W x 142cm H x 56cm Extended, 24cm Folded"";""Max Load=60Kg"";Weight=14Kg;""Frame construction=Anodised aluminium"";""Carries Max=4 bikes"";""Carries Standard=2 Bikes"""
Product,1603,"Caravan Motorhome LED Spotlamp SAU PO747 1.4 Watts",P,PO747,,,,Right,"<h1>LED SAU Motorhome Caravan Boat Spotlight Reading light 12v</h1> <h2><span style=""font-family: arial,helvetica,sans-serif; font-size: large;"">LED Spotlight / Reading Light Features</span></h2> <ul> <li>60mm Base Diameter</li> <li>90mm Height</li> <li>One 1.4 Watt LED COB</li> <li>Independantly switched</li> <li>Brushed steel and chrome</li> <li>Frosted glass diffuser</li> </ul> <p>&nbsp;</p>",18.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"Sent on a next working day delivery.",none,0,0,"Caravan, Campervan & Motorhome/Electrical;Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Electrical/LED Lighting",5475,f/720/SAU2__48035.JPG,,Y,0,5476,f/742/sau__07844.JPG,,N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LED Light, Spotlight, Caravan Spotlight, Motorhome spotlight, motorhome light, lighting 12v, 12 Volts","Caravan Motorhome LED Spotlamp SAU PO747",,"Caravan spotlamp, 12v light, motorhome lights, campervan spotlights",,,,New,N,N,,N,,,0,"Default Tax Class",PO747,N,/caravan-motorhome/caravan-motorhome-led-spotlamp-sau-po747-1-4-watts/,,,,,
